JSON_Name,JSON_ValueString
chart.result.0.indicators.quote.0.open.139,70.09999847
chart.result.0.indicators.quote.0.open.140,71.19999695
chart.result.0.indicators.quote.0.open.141,71.37999725
chart.result.0.indicators.quote.0.open.142,71.61000061
chart.result.0.indicators.quote.0.open.143,71.12000275
chart.result.0.indicators.quote.0.open.144,70.88999939
chart.result.0.indicators.quote.0.open.145,70.97000122
chart.result.0.indicators.quote.0.open.146,70.34999847
chart.result.0.indicators.quote.0.open.147,70.13999939
chart.result.0.indicators.quote.0.open.148,70.19000244
chart.result.0.indicators.quote.0.open.149,69.68000031
chart.result.0.indicators.quote.0.open.150,69.37999725
chart.result.0.indicators.quote.0.open.151,69.98000336
chart.result.0.indicators.quote.0.open.152,70.83999634
chart.result.0.indicators.quote.0.open.153,70.91999817
chart.result.0.indicators.quote.0.open.154,69.19999695
chart.result.0.indicators.quote.0.open.155,69.87000275
chart.result.0.indicators.quote.0.open.156,70.30000305
chart.result.0.indicators.quote.0.open.157,68.44999695
chart.result.0.indicators.quote.0.open.158,69.48000336
chart.result.0.indicators.quote.0.open.159,70.47000122
chart.result.0.indicators.quote.0.open.160,72.27999878
chart.result.0.indicators.quote.0.open.161,71.79000092
chart.result.0.indicators.quote.0.open.162,71.16000366
chart.result.0.indicators.quote.0.open.163,70.83000183
chart.result.0.indicators.quote.0.open.164,70.30999756
chart.result.0.indicators.quote.0.open.165,69.55999756
chart.result.0.indicators.quote.0.open.166,71.01000214
chart.result.0.indicators.quote.0.open.167,71.36000061
chart.result.0.indicators.quote.0.open.168,70.73000336
chart.result.0.indicators.quote.0.open.169,70.48999786
chart.result.0.indicators.quote.0.open.170,70.62000275
chart.result.0.indicators.quote.0.open.171,70.12000275
chart.result.0.indicators.quote.0.open.172,70.69999695
chart.result.0.indicators.quote.0.open.173,70.58999634
chart.result.0.indicators.quote.0.open.174,70.23999786
chart.result.0.indicators.quote.0.open.175,69.84999847
chart.result.0.indicators.quote.0.open.176,70.44999695
chart.result.0.indicators.quote.0.open.177,70.44000244
chart.result.0.indicators.quote.0.open.178,70.69999695
chart.result.0.indicators.quote.0.open.179,70
chart.result.0.indicators.quote.0.open.180,70.73999786
chart.result.0.indicators.quote.0.open.181,70.38999939
chart.result.0.indicators.quote.0.open.182,73
chart.result.0.indicators.quote.0.open.183,73.80000305
chart.result.0.indicators.quote.0.open.184,75.19000244
chart.result.0.indicators.quote.0.open.185,73.19999695
chart.result.0.indicators.quote.0.open.186,73.94000244
chart.result.0.indicators.quote.0.open.187,73.13999939
chart.result.0.indicators.quote.0.open.188,73.97000122
chart.result.0.indicators.quote.0.open.189,74.11000061
chart.result.0.indicators.quote.0.open.190,73.65000153
chart.result.0.indicators.quote.0.open.191,73.61000061
chart.result.0.indicators.quote.0.open.192,75.66000366
chart.result.0.indicators.quote.0.open.193,76.81999969
chart.result.0.indicators.quote.0.open.194,76.01999664
chart.result.0.indicators.quote.0.open.195,76.72000122
chart.result.0.indicators.quote.0.open.196,76.73999786
chart.result.0.indicators.quote.0.open.197,86.11000061
chart.result.0.indicators.quote.0.open.198,82.94000244
chart.result.0.indicators.quote.0.open.199,78.38999939
chart.result.0.indicators.quote.0.open.200,79.19999695
chart.result.0.indicators.quote.0.open.201,78.30000305
chart.result.0.indicators.quote.0.open.202,76.58999634
chart.result.0.indicators.quote.0.open.203,77.72000122
chart.result.0.indicators.quote.0.open.204,78.76000214
chart.result.0.indicators.quote.0.open.205,79.52999878
chart.result.0.indicators.quote.0.open.206,82.73000336
chart.result.0.indicators.quote.0.open.207,83.31999969
chart.result.0.indicators.quote.0.open.208,81.02999878
chart.result.0.indicators.quote.0.open.209,82.58999634
chart.result.0.indicators.quote.0.open.210,82.41999817
chart.result.0.indicators.quote.0.open.211,82.30000305
chart.result.0.indicators.quote.0.open.212,83.38999939
chart.result.0.indicators.quote.0.open.213,83.44999695
chart.result.0.indicators.quote.0.open.214,82.25
chart.result.0.indicators.quote.0.open.215,81.95999908
chart.result.0.indicators.quote.0.open.216,80.69999695
chart.result.0.indicators.quote.0.open.217,82.54000092
chart.result.0.indicators.quote.0.open.218,86
chart.result.0.indicators.quote.0.open.219,83.87999725
chart.result.0.indicators.quote.0.open.220,84.54000092
chart.result.0.indicators.quote.0.open.221,86.26000214
chart.result.0.indicators.quote.0.open.222,86.73000336
chart.result.0.indicators.quote.0.open.223,86.72000122
chart.result.0.indicators.quote.0.open.224,84.58999634
chart.result.0.indicators.quote.0.open.225,84.91000366
chart.result.0.indicators.quote.0.open.226,84.61000061
chart.result.0.indicators.quote.0.open.227,82.79000092
chart.result.0.indicators.quote.0.open.228,82.48999786
chart.result.0.indicators.quote.0.open.229,83.56999969
chart.result.0.indicators.quote.0.open.230,83.12999725
chart.result.0.indicators.quote.0.open.231,82.54000092
chart.result.0.indicators.quote.0.open.232,82.66000366
chart.result.0.indicators.quote.0.open.233,84.45999908
chart.result.0.indicators.quote.0.open.234,81.48999786
chart.result.0.indicators.quote.0.open.235,79.37000275
chart.result.0.indicators.quote.0.open.236,80.51000214
chart.result.0.indicators.quote.0.open.237,79.23000336
chart.result.0.indicators.quote.0.open.238,78.01000214
chart.result.0.indicators.quote.0.open.239,80.72000122
chart.result.0.indicators.quote.0.open.240,79.73999786
chart.result.0.indicators.quote.0.open.241,78.63999939
chart.result.0.indicators.quote.0.open.242,78.97000122
chart.result.0.indicators.quote.0.open.243,78.26000214
chart.result.0.indicators.quote.0.open.244,80.33000183
chart.result.0.indicators.quote.0.open.245,81.66000366
chart.result.0.indicators.quote.0.open.246,80.40000153
chart.result.0.indicators.quote.0.open.247,81.70999908
chart.result.0.indicators.quote.0.open.248,84.27999878
chart.result.0.indicators.quote.0.open.249,84.56999969
chart.result.0.indicators.quote.0.open.250,84.01999664
chart.result.0.indicators.quote.0.open.251,83.97000122
chart.result.0.indicators.quote.0.open.252,85.19999695
chart.result.0.indicators.quote.0.open.253,81.63999939
chart.result.0.indicators.quote.0.open.254,81.87000275
chart.result.0.indicators.quote.0.open.255,83.68000031
chart.result.0.indicators.quote.0.open.256,84.16000366
chart.result.0.indicators.quote.0.open.257,84.79000092
chart.result.0.indicators.quote.0.open.258,84.72000122
chart.result.0.indicators.quote.0.open.259,95
chart.result.0.indicators.quote.0.open.260,90.48999786
chart.result.0.indicators.quote.0.open.261,90.5
chart.result.0.indicators.quote.0.open.262,90.62999725
chart.result.0.indicators.quote.0.open.263,93.27999878
chart.result.0.indicators.quote.0.open.264,93.23999786
chart.result.0.indicators.quote.0.open.265,95.01000214
chart.result.0.indicators.quote.0.open.266,94.87000275
chart.result.0.indicators.quote.0.open.267,91.65000153
chart.result.0.indicators.quote.0.open.268,92.58000183
chart.result.0.indicators.quote.0.open.269,92.08000183
chart.result.0.indicators.quote.0.open.270,93.55999756
chart.result.0.indicators.quote.0.open.271,95
chart.result.0.indicators.quote.0.open.272,94.77999878
chart.result.0.indicators.quote.0.open.273,93.31999969
chart.result.0.indicators.quote.0.open.274,95.98000336
chart.result.0.indicators.quote.0.open.275,98.02999878
chart.result.0.indicators.quote.0.open.276,98.08000183
chart.result.0.indicators.quote.0.open.277,98.72000122
chart.result.0.indicators.quote.0.open.278,99.31999969
chart.result.0.indicators.quote.0.open.279,98.90000153
chart.result.0.indicators.quote.0.open.280,99
chart.result.0.indicators.quote.0.open.281,99.66000366
chart.result.0.indicators.quote.0.open.282,100.6999969
chart.result.0.indicators.quote.0.open.283,100.6699982
chart.result.0.indicators.quote.0.open.284,97.51999664
chart.result.0.indicators.quote.0.open.285,98.97000122
chart.result.0.indicators.quote.0.open.286,100.2200012
chart.result.0.indicators.quote.0.open.287,102.0699997
chart.result.0.indicators.quote.0.open.288,101.8799973
chart.result.0.indicators.quote.0.open.289,102
chart.result.0.indicators.quote.0.open.290,102.6399994
chart.result.0.indicators.quote.0.open.291,103.25
chart.result.0.indicators.quote.0.open.292,104.3199997
chart.result.0.indicators.quote.0.open.293,104.2399979
chart.result.0.indicators.quote.0.open.294,100
chart.result.0.indicators.quote.0.open.295,96
chart.result.0.indicators.quote.0.open.296,93.72000122
chart.result.0.indicators.quote.0.open.297,96.94999695
chart.result.0.indicators.quote.0.open.298,93.75
chart.result.0.indicators.quote.0.open.299,97.73000336
chart.result.0.indicators.quote.0.open.300,97.20999908
chart.result.0.indicators.quote.0.open.301,100.5999985
chart.result.0.indicators.quote.0.open.302,100.9000015
chart.result.0.indicators.quote.0.open.303,101.0999985
chart.result.0.indicators.quote.0.open.304,103.2600021
chart.result.0.indicators.quote.0.open.305,104.1999969
chart.result.0.indicators.quote.0.open.306,105.2900009
chart.result.0.indicators.quote.0.open.307,106.3199997
chart.result.0.indicators.quote.0.open.308,108.8799973
chart.result.0.indicators.quote.0.open.309,109.3300018
chart.result.0.indicators.quote.0.open.310,108.0500031
chart.result.0.indicators.quote.0.open.311,110.3199997
chart.result.0.indicators.quote.0.open.312,110.9499969
chart.result.0.indicators.quote.0.open.313,110.5599976
chart.result.0.indicators.quote.0.open.314,110.9899979
chart.result.0.indicators.quote.0.open.315,112.0299988
chart.result.0.indicators.quote.0.open.316,108.7200012
chart.result.0.indicators.quote.0.open.317,109.8399963
chart.result.0.indicators.quote.0.open.318,111.3799973
chart.result.0.indicators.quote.0.open.319,107.3000031
chart.result.0.indicators.quote.0.open.320,102.4700012
chart.result.0.indicators.quote.0.open.321,106.4100037
chart.result.0.indicators.quote.0.open.322,105.5999985
chart.result.0.indicators.quote.0.open.323,107.4400024
chart.result.0.indicators.quote.0.open.324,102.6399994
chart.result.0.indicators.quote.0.open.325,102.6399994
chart.result.0.indicators.quote.0.open.326,103.2399979
chart.result.0.indicators.quote.0.open.327,101
chart.result.0.indicators.quote.0.open.328,102.75
chart.result.0.indicators.quote.0.open.329,103.5
chart.result.0.indicators.quote.0.open.330,102.4400024
chart.result.0.indicators.quote.0.open.331,102.5100021
chart.result.0.indicators.quote.0.open.332,103.3199997
chart.result.0.indicators.quote.0.open.333,100.8000031
chart.result.0.indicators.quote.0.open.334,98.33999634
chart.result.0.indicators.quote.0.open.335,100
chart.result.0.indicators.quote.0.open.336,102.6299973
chart.result.0.indicators.quote.0.open.337,102.4899979
chart.result.0.indicators.quote.0.open.338,103.6399994
chart.result.0.indicators.quote.0.open.339,108.3399963
chart.result.0.indicators.quote.0.open.340,106.6500015
chart.result.0.indicators.quote.0.open.341,107.3899994
chart.result.0.indicators.quote.0.open.342,110.6800003
chart.result.0.indicators.quote.0.open.343,111.0899963
chart.result.0.indicators.quote.0.open.344,111.4300003
chart.result.0.indicators.quote.0.open.345,114.0899963
chart.result.0.indicators.quote.0.open.346,111.6699982
chart.result.0.indicators.quote.0.open.347,112.0999985
chart.result.0.indicators.quote.0.open.348,115.2200012
chart.result.0.indicators.quote.0.open.349,112.4800034
chart.result.0.indicators.quote.0.open.350,114.6100006
chart.result.0.indicators.quote.0.open.351,116.0999985
chart.result.0.indicators.quote.0.open.352,116.0999985
chart.result.0.indicators.quote.0.open.353,115.0500031
chart.result.0.indicators.quote.0.open.354,111.9899979
chart.result.0.indicators.quote.0.open.355,113.5800018
chart.result.0.indicators.quote.0.open.356,111.1999969
chart.result.0.indicators.quote.0.open.357,112.0599976
chart.result.0.indicators.quote.0.open.358,109.4899979
chart.result.0.indicators.quote.0.open.359,111.2399979
chart.result.0.indicators.quote.0.open.360,113.6999969
chart.result.0.indicators.quote.0.open.361,114.8600006
chart.result.0.indicators.quote.0.open.362,113.1399994
chart.result.0.indicators.quote.0.open.363,112.8600006
chart.result.0.indicators.quote.0.open.364,111.6699982
chart.result.0.indicators.quote.0.open.365,107.6200027
chart.result.0.indicators.quote.0.open.366,107.4100037
chart.result.0.indicators.quote.0.open.367,105.6900024
chart.result.0.indicators.quote.0.open.368,104.4400024
chart.result.0.indicators.quote.0.open.369,100.5599976
chart.result.0.indicators.quote.0.open.370,100.3899994
chart.result.0.indicators.quote.0.open.371,95.58000183
chart.result.0.indicators.quote.0.open.372,100.2600021
chart.result.0.indicators.quote.0.open.373,100.7900009
chart.result.0.indicators.quote.0.open.374,102.9499969
chart.result.0.indicators.quote.0.open.375,105
chart.result.0.indicators.quote.0.open.376,104.0500031
chart.result.0.indicators.quote.0.open.377,102.6399994
chart.result.0.indicators.quote.0.open.378,100.1200027
chart.result.0.indicators.quote.0.open.379,98.52999878
chart.result.0.indicators.quote.0.open.380,101.6600037
chart.result.0.indicators.quote.0.open.381,97.16000366
chart.result.0.indicators.quote.0.open.382,96.69000244
chart.result.0.indicators.quote.0.open.383,99.34999847
chart.result.0.indicators.quote.0.open.384,96.05999756
chart.result.0.indicators.quote.0.open.385,103.3799973
chart.result.0.indicators.quote.0.open.386,107.3199997
chart.result.0.indicators.quote.0.open.387,109.7600021
chart.result.0.indicators.quote.0.open.388,107.1500015
chart.result.0.indicators.quote.0.open.389,105.9400024
chart.result.0.indicators.quote.0.open.390,113.6600037
chart.result.0.indicators.quote.0.open.391,121.9899979
chart.result.0.indicators.quote.0.open.392,118.0800018
chart.result.0.indicators.quote.0.open.393,113
chart.result.0.indicators.quote.0.open.394,110.7099991
chart.result.0.indicators.quote.0.open.395,114.5500031
chart.result.0.indicators.quote.0.open.396,112.3300018
chart.result.0.indicators.quote.0.open.397,116.4400024
chart.result.0.indicators.quote.0.open.398,114.6600037
chart.result.0.indicators.quote.0.open.399,100.3199997
chart.result.0.indicators.quote.0.open.400,107.1900024
chart.result.0.indicators.quote.0.open.401,106.1399994
chart.result.0.indicators.quote.0.open.402,111.3199997
chart.result.0.indicators.quote.0.open.403,111.6200027
chart.result.0.indicators.quote.0.open.404,115.0100021
chart.result.0.indicators.quote.0.open.405,117.7699966
chart.result.0.indicators.quote.0.open.406,122.5
chart.result.0.indicators.quote.0.open.407,127.2399979
chart.result.0.indicators.quote.0.open.408,126.2699966
chart.result.0.indicators.quote.0.open.409,120.2799988
chart.result.0.indicators.quote.0.open.410,127.1100006
chart.result.0.indicators.quote.0.open.411,122.8499985
chart.result.0.indicators.quote.0.open.412,129.3999939
chart.result.0.indicators.quote.0.open.413,129.5
chart.result.0.indicators.quote.0.open.414,129.9700012
chart.result.0.indicators.quote.0.open.415,129.8099976
chart.result.0.indicators.quote.0.open.416,127.5299988
chart.result.0.indicators.quote.0.open.417,121.3899994
chart.result.0.indicators.quote.0.open.418,122.3000031
chart.result.0.indicators.quote.0.open.419,120.75
chart.result.0.indicators.quote.0.open.420,119.8700027
chart.result.0.indicators.quote.0.open.421,110.5599976
chart.result.0.indicators.quote.0.open.422,110.8899994
chart.result.0.indicators.quote.0.open.423,116.5699997
chart.result.0.indicators.quote.0.open.424,120.5299988
chart.result.0.indicators.quote.0.open.425,119.6999969
chart.result.0.indicators.quote.0.open.426,117.8499985
chart.result.0.indicators.quote.0.open.427,116.5400009
chart.result.0.indicators.quote.0.open.428,117.7799988
chart.result.0.indicators.quote.0.open.429,125.3300018
chart.result.0.indicators.quote.0.open.430,125.8600006
chart.result.0.indicators.quote.0.open.431,124.7099991
